frame,time_s,violations,L_is_punch,R_is_punch,L_wrist_mouth_span_ema,R_wrist_mouth_span_ema,L_vel,R_vel,L_elbow_deg,R_elbow_deg,L_waist_block,R_waist_block
152,5.066666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.8867961475124497,2.9291159354883263,-0.4861076883226181,-0.6883046151286609,54.04446355931268,75.34809236951908,0,0
153,5.1,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.5424610503313032,2.4309248417623905,-0.3443350971811465,-0.49819109372593573,46.70716339807236,92.3471986978163,0,0
154,5.133333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.273111633589388,2.0371071538079426,-0.26934941674191526,-0.39381768795444794,44.20801891536775,68.71282808839106,0,0
155,5.166666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.0740731445841112,1.7059199048317921,-0.19903848900527676,-0.3311872489761505,43.208311358150105,52.99459318055257,0,0
156,5.2,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,0.9161779534613517,1.384019421842251,-0.15789519112275952,-0.3219004829895411,44.21317610237963,15.838962047927597,0,0
157,5.233333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,0.789338803617605,1.1717424292344323,-0.12683914984374667,-0.21227699260781874,45.64680495830289,8.086312514132295,0,0
158,5.266666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,0.6891319997025361,1.0264462666602128,-0.10020680391506886,-0.1452961625742195,50.074942041208615,3.5727569089837483,0,0
159,5.3,ElbowBent(R);GuardAway(L),0,1,0.6348493081819593,0.9051843227992322,-0.05428269152057685,-0.12126194386098055,57.9101092081772,12.198441719988526,0,0
160,5.333333333333333,ElbowBent(R);GuardAway(L),0,1,0.607538072471202,0.8472355995765863,-0.02731123571075733,-0.05794872322264588,54.92687018152228,24.276375966652477,0,0
161,5.366666666666666,ElbowBent(R);GuardAway(L),0,1,0.6031035424702124,0.8098201099783254,-0.004434530000989589,-0.03741548959826091,71.1276210023974,32.482646819071846,0,0
162,5.4,ElbowBent(R);GuardAway(L),0,1,3.318480331683259,8.748862658071618,2.715376789213047,7.939042548093292,80.38209371077778,135.03764903401998,0,0
163,5.433333333333334,GuardAway(L),0,1,3.8702500443999517,9.722016027930156,0.5517697127166925,0.9731533698585384,70.56825472332599,151.87069303051788,0,0
164,5.466666666666667,ElbowBent(R);GuardAway(L),0,1,4.455096082455368,10.794834674038494,0.5848460380554164,1.0728186461083382,60.57957046112217,134.49435933228202,0,0
165,5.5,ElbowBent(R);GuardAway(L),0,1,11.959467370556213,25.485370209117765,7.504371288100845,14.69053553507927,63.70993100989774,121.62681322797286,0,0
166,5.533333333333333,ElbowBent(R);GuardAway(L),0,1,9.9535151194791,21.56035990047136,-2.0059522510771135,-3.925010308646403,58.45987524792092,145.39232878622647,0,0
167,5.566666666666666,ElbowBent(R);GuardAway(L),0,1,8.446285771567121,18.644284375969615,-1.507229347911979,-2.9160755245017462,86.37059425595336,142.76383912207626,0,0
168,5.6,ElbowBent(R);GuardAway(L),0,1,7.291662173454586,15.554456779364244,-1.1546235981125346,-3.089827596605371,44.474354965269264,53.164657859517646,0,0
169,5.633333333333334,ElbowBent(R);GuardAway(L),0,1,6.01133629301929,13.147383920236228,-1.2803258804352966,-2.407072859128016,38.559221444784306,54.52902699485852,0,0
170,5.666666666666667,ElbowBent(R);GuardAway(L),0,1,5.216194266199082,10.721142922221636,-0.7951420268202076,-2.426240998014592,43.92897992970803,78.22228458711828,0,0
171,5.7,ElbowBent(R);GuardAway(L),0,1,4.554292751190703,8.709094102455428,-0.6619015150083793,-2.0120488197662088,38.53121593228254,81.07710743192561,0,0
172,5.733333333333333,ElbowBent(R);GuardAway(L),0,1,3.7675157031086175,6.939724582733084,-0.7867770480820853,-1.7693695197223436,61.641723410062696,73.54432572143064,0,0
173,5.766666666666667,ElbowBent(R);GuardAway(L),0,1,3.117057595544807,5.560741935784953,-0.6504581075638103,-1.3789826469481312,65.3631811148204,65.47845439116523,0,0
174,5.8,ElbowBent(R);GuardAway(L),0,1,2.530729358218326,4.414674668125392,-0.5863282373264811,-1.1460672676595607,71.35805863385121,62.88000092549949,0,0
175,5.833333333333333,ElbowBent(R);GuardAway(L),0,1,2.0164934868332276,3.517922112473987,-0.5142358713850985,-0.8967525556514051,63.3060354798676,57.00710432295952,0,0
176,5.866666666666666,ElbowBent(R);GuardAway(L),0,1,1.615413615824168,2.8457723801168475,-0.4010798710090595,-0.6721497323571395,65.82369731362778,60.0285304260704,0,0
177,5.9,ElbowBent(R);GuardAway(L),0,1,1.2891884598622767,2.31875410771638,-0.3262251559618914,-0.5270182724004675,71.12397034223117,59.294303631476495,0,0
178,5.933333333333334,ElbowBent(R);GuardAway(L),0,1,1.0787326330019908,1.9265593518363073,-0.21045582686028586,-0.3921947558800727,70.57296968324165,60.310247532158044,0,0
179,5.966666666666667,ElbowBent(R);GuardAway(L),0,1,0.9365608924698865,1.6184915372909328,-0.14217174053210435,-0.3080678145453746,66.26500256321867,41.74953703086946,0,0
180,6.0,ElbowBent(R);GuardAway(L),0,1,0.8266777437514231,1.4292620657508235,-0.10988314871846339,-0.18922947154010927,59.26420738980351,59.669609423904454,0,0
