frame,time_s,violations,L_is_punch,R_is_punch,L_wrist_mouth_span,R_wrist_mouth_span,L_elbow_deg,R_elbow_deg
255,8.5,ElbowBent(L);ElbowBent(R),1,1,0.4250645541023074,0.8638759127499439,65.41614327289606,58.96359784013508
256,8.533333333333333,ElbowBent(L);ElbowBent(R),1,1,0.47167417999950917,0.8794449940765144,64.81940836388361,60.21336207504496
257,8.566666666666666,ElbowBent(L);ElbowBent(R),1,1,0.5097751749618189,0.9264053715503073,67.19925611282571,61.369084737726865
258,8.6,ElbowBent(L);ElbowBent(R),1,1,0.717061197063082,1.0382988084876428,75.37316723884172,74.20372490156765
259,8.633333333333333,ElbowBent(L);ElbowBent(R),1,1,0.9624319004525933,1.2358743340779461,86.91828087676156,82.61023321570902
260,8.666666666666666,ElbowBent(L);ElbowBent(R),1,1,1.081430711459197,1.30107620498702,99.01549910499881,86.52334477381784
261,8.7,ElbowBent(L);ElbowBent(R),1,1,1.2367526346065745,1.34084484851135,95.31445300538893,95.2505502754158
262,8.733333333333333,ElbowBent(L);ElbowBent(R),1,1,1.5113751326316052,1.441243850916287,80.08547466428878,94.82086329717168
263,8.766666666666667,ElbowBent(L);ElbowBent(R),1,1,3.4458040602603366,5.050265996107907,66.69450542529454,93.06601206218416
264,8.8,ElbowBent(L);ElbowBent(R),1,1,1.5091688794925944,1.9963539347726211,57.37169965698806,96.05575839561314
265,8.833333333333334,ElbowBent(L);ElbowBent(R),1,1,2.9192130665959612,2.2773957099176507,91.09641643696601,104.94909204700758
266,8.866666666666667,ElbowBent(L);ElbowBent(R),1,1,2.8918819664515496,2.368510140438518,100.88526617975714,102.04388390230075
267,8.9,ElbowBent(L);ElbowBent(R),1,1,3.9586954188334365,2.8879650754734487,110.10084395670953,111.00970699277138
268,8.933333333333334,ElbowBent(L);ElbowBent(R),1,1,2.664041021508324,3.0878347171045655,95.89398245915834,99.20923389039368
269,8.966666666666667,ElbowBent(L);ElbowBent(R),1,1,0.7972731780580958,0.9149423800059057,62.15763571922305,81.21077899266336
270,9.0,ElbowBent(L);ElbowBent(R),1,1,1.1473585911725461,0.9441484666712483,62.1524254882201,116.00233711452695
271,9.033333333333333,ElbowBent(L);ElbowBent(R),1,1,1.6436681275296727,0.92086257412917,84.51067174761756,125.44048902283522
272,9.066666666666666,ElbowBent(L);ElbowBent(R),1,1,1.875779788739061,0.7224575713301477,99.24738074529081,109.35200769389769
273,9.1,ElbowBent(L);ElbowBent(R),1,1,2.280685412110668,0.56848380231527,116.88277321265352,73.3934765053944
274,9.133333333333333,ElbowBent(L);ElbowBent(R),1,1,3.8434144339390897,0.9392496976759251,110.70657042304852,93.85304396486974
275,9.166666666666666,ElbowBent(L);ElbowBent(R),1,1,7.206583804145573,2.5009567545638185,110.28423647328046,93.2946264545877
276,9.2,ElbowBent(R),1,1,12.491374348423154,6.05430734093224,171.55022057920905,75.49580902995764
277,9.233333333333333,ElbowBent(L);ElbowBent(R),1,1,3.4407455326635263,4.212402446572136,60.68443081968049,98.57995303838084
278,9.266666666666667,ElbowBent(L);ElbowBent(R),1,1,4.43484757052086,5.411154643601018,132.12090340789214,103.49729024994635
279,9.3,ElbowBent(L);ElbowBent(R),1,1,5.0207893973963325,5.104520766630223,140.97908687042275,115.15708560619636
280,9.333333333333334,ElbowBent(L);ElbowBent(R),1,1,3.482546331280065,4.570732053526873,120.17441684159819,107.32339808131734
281,9.366666666666667,ElbowBent(L);ElbowBent(R),1,1,1.1032920195507563,1.530353916758828,80.60871595513902,107.0533237925392
282,9.4,ElbowBent(L);ElbowBent(R),1,1,0.8636535816466716,0.9601163875077179,68.27537417152625,130.683799927519
283,9.433333333333334,ElbowBent(L),1,1,1.027583268834644,1.3730963417537698,61.84269743858261,168.8397260416047
284,9.466666666666667,ElbowBent(L),1,1,1.1346631810154866,1.175543922065249,70.8723135746164,156.31073224946454
285,9.5,ElbowBent(L),1,1,1.3143512927414966,1.1065178967620592,79.87219229114535,162.9255369007452
286,9.533333333333333,ElbowBent(L),1,1,1.2438039392303113,1.1245191302024888,75.29856247961288,168.3810857492201
287,9.566666666666666,ElbowBent(L),1,1,0.8575748303506002,1.038243040684176,34.26881693764126,149.95125291932396
288,9.6,ElbowBent(L);ElbowBent(R),1,1,1.576527213280588,0.9020414609869011,70.63816841591073,92.19692051171998
289,9.633333333333333,ElbowBent(L);ElbowBent(R),1,1,3.176323985756164,1.7645791735353702,74.19007095798271,101.67790283210068
290,9.666666666666666,ElbowBent(L);ElbowBent(R),1,1,6.009807944093113,5.474425281732431,68.49945399431097,82.7471395679884
291,9.7,ElbowBent(L);ElbowBent(R),1,1,10.82455091938608,9.893129471922672,106.77700486370497,107.0567245143061
292,9.733333333333333,ElbowBent(L);ElbowBent(R),1,1,4.85110724392318,4.2654378002216955,123.61947559718696,114.7477612025954
293,9.766666666666667,ElbowBent(L);ElbowBent(R),1,1,6.412518129330507,9.336407517556095,119.50869968962752,126.10148122948493
294,9.8,ElbowBent(L);ElbowBent(R),1,1,3.5082737200123995,6.9098294496048345,98.15132280705487,101.77238584860763
295,9.833333333333334,ElbowBent(L);ElbowBent(R),1,1,1.7389701620918991,4.13546117717369,78.11946501916515,123.67505889525766
296,9.866666666666667,ElbowBent(L);ElbowBent(R),1,1,0.7329344361919501,1.775041682445525,71.41941970104115,81.69427232650924
297,9.9,ElbowBent(L);ElbowBent(R),1,1,0.3737990633136339,0.8288314543219326,57.64050667421255,59.32447387237377
298,9.933333333333334,ElbowBent(L);ElbowBent(R),1,1,0.44072280798560126,0.8305038317204596,55.13419955633185,72.83745774406728
299,9.966666666666667,ElbowBent(L);ElbowBent(R),1,1,0.5181008429185865,0.9459711832146669,47.75728524156097,92.01252136937329
300,10.0,ElbowBent(L);ElbowBent(R),1,1,0.5137625025077326,0.8805643781941467,45.01510620674263,74.44492070542233
301,10.033333333333333,ElbowBent(L);ElbowBent(R),1,1,0.5055886914576826,0.693922201878757,44.052162134136374,51.78873171846503
302,10.066666666666666,ElbowBent(L);ElbowBent(R),1,1,0.4525436869888669,0.4124905324320026,44.10413190641275,18.583786360364616
303,10.1,ElbowBent(L);ElbowBent(R),1,1,0.42856091004922503,0.5621792265686817,44.60184708080671,8.74394884225182
304,10.133333333333333,ElbowBent(L);ElbowBent(R),1,1,0.3977967625288773,0.5928941677485531,50.332938671981864,2.7330876651165736
305,10.166666666666666,ElbowBent(L);ElbowBent(R),1,1,0.48243772685581665,0.5673669009147572,53.59255264734266,11.887482809916435
306,10.2,ElbowBent(L);ElbowBent(R),1,1,0.5607322537087476,0.7121876745875149,53.955166191946105,27.037361735154754
307,10.233333333333333,ElbowBent(L);ElbowBent(R),1,1,0.6496193069874274,0.8704752367810724,70.462669979323,37.673807017506526
308,10.266666666666667,ElbowBent(L);ElbowBent(R),1,1,2.1767095770668634,6.0138182732344765,76.88592580526742,143.69471125426026
309,10.3,ElbowBent(L),1,1,4.533023706887807,11.534419682831413,70.80579589503074,160.7877568845661
310,10.333333333333334,ElbowBent(L),1,1,10.96564620660487,26.006298856565287,59.82910682793156,145.01251266720993
311,10.366666666666667,ElbowBent(L),1,1,80.76417074658863,208.85378592250535,60.31124801232482,149.76816689123117
312,10.4,ElbowBent(L),1,1,6.176437936250253,17.961416011307325,58.21680769449643,165.7766437942502
313,10.433333333333334,ElbowBent(L),1,1,3.969405340585211,12.995086977933848,73.5276063205746,150.779928147145
314,10.466666666666667,ElbowBent(L);ElbowBent(R),1,1,2.7349855560755776,5.684885781672458,29.632957675323965,54.27772514077771
315,10.5,ElbowBent(L);ElbowBent(R),1,1,2.7390263853688603,7.2345103692391275,44.458783342900816,20.501878474701215
316,10.533333333333333,ElbowBent(L);ElbowBent(R),1,1,1.9255768448476471,2.3471746753245184,27.977124400613054,56.51450886634044
317,10.566666666666666,ElbowBent(L);ElbowBent(R),1,1,1.7942818967307648,2.128166300623012,42.979530621662434,74.68118682430095
318,10.6,ElbowBent(L);ElbowBent(R),1,1,1.179450793982168,1.4391399395092084,62.595494325063584,61.54945187215993
319,10.633333333333333,ElbowBent(L);ElbowBent(R),1,1,1.1322023800971415,1.3424654032258887,62.135561007781384,64.39562020635405
320,10.666666666666666,ElbowBent(L);ElbowBent(R),1,1,0.7282326596743105,1.0305488171350934,68.03418695376519,60.902148553119524
321,10.7,ElbowBent(L);ElbowBent(R),1,1,0.6246154397336292,0.8868620189665033,67.09729574128924,62.62771990606315
322,10.733333333333333,ElbowBent(L);ElbowBent(R),1,1,0.46372635471360635,0.8795212377092465,70.51881182110839,62.07841431539204
323,10.766666666666667,ElbowBent(L);ElbowBent(R),1,1,0.31924720661288725,0.7334278349885834,75.3900569231117,53.17951389839943
324,10.8,ElbowBent(L);ElbowBent(R),1,1,0.4753571491948643,0.7306156612578905,74.00465563102759,55.93233385659564
325,10.833333333333334,ElbowBent(L);ElbowBent(R),1,1,0.5109342405243602,0.6593701770980168,71.3862752933041,40.86829733283232
326,10.866666666666667,ElbowBent(L);ElbowBent(R),1,1,0.5054434461198564,0.8170037831308284,59.420838797627226,57.233133071091814
327,10.9,ElbowBent(L);ElbowBent(R),1,1,0.805199816179883,0.947882786352529,63.19902392627064,60.43544453668508
328,10.933333333333334,ElbowBent(L);ElbowBent(R),1,1,0.9305484176227403,1.190312991936424,68.15211149487641,71.29202423747687
329,10.966666666666667,ElbowBent(L);ElbowBent(R),1,1,2.1228571520002326,2.1081254785374477,80.96639879284734,85.34152142495907
330,11.0,ElbowBent(L);ElbowBent(R),1,1,2.652803786675786,2.4115504305956907,98.00011406020803,113.65985593034513
331,11.033333333333333,ElbowBent(L);ElbowBent(R),1,1,2.9899691893877725,2.543202664129942,117.29318766215046,135.86170628762335
332,11.066666666666666,ElbowBent(L),1,1,3.2439447635055694,2.5373108235488506,135.99916814378545,148.07039810890308
333,11.1,,1,1,3.304688904860334,2.662541017278145,150.10981191891696,157.9404747811349
334,11.133333333333333,,1,1,3.3245477277211917,2.818740716546847,167.25201511503516,165.53527206284792
335,11.166666666666666,,1,1,3.117404670183882,2.640429391470588,170.9890773852157,171.28397436225885
336,11.2,,1,1,3.0559227255776342,2.5831963917055325,171.20337111843656,171.8082260155779
337,11.233333333333333,,1,1,3.0157438842820325,2.4705445325115942,169.88998547089918,175.72377870132635
338,11.266666666666667,,1,1,2.951002332364091,2.428577600256428,163.64306989680324,173.52618890316603
339,11.3,,1,1,2.894890265752184,2.341168035180869,163.67624460464847,170.00752748303591
340,11.333333333333334,,1,1,2.79349386963514,2.23157399628443,161.59151087180857,167.18862356607622
